,id,title,tags
327,tt9812474,Lamb,"['A', 'childless', 'couple', 'discovers', 'a', 'mysterious', 'newborn', 'on', 'their', 'farm', 'in', 'Iceland.', 'NoomiRapace', 'HilmirSnærGuðnason', 'BjörnHlynurHaraldsson', 'IngvarSigurdsson', 'ValdimarJóhannsson']"
334,tt0094862,Child's Play,"['A', 'single', 'mother', 'gives', 'her', 'son', 'a', 'much', 'sought-after', 'doll', 'for', 'his', 'birthday,', 'only', 'to', 'discover', 'that', 'it', 'is', 'possessed', 'by', 'the', 'soul', 'of', 'a', 'serial', 'killer.', 'CatherineHicks', 'ChrisSarandon', 'AlexVincent', 'BradDourif', 'TomHolland']"
337,tt0082118,The Burning,"['A', 'former', 'summer', 'camp', 'caretaker,', 'horribly', 'burned', 'from', 'a', 'prank', 'gone', 'wrong,', 'lurks', 'around', 'an', 'upstate', 'New', 'York', 'summer', 'camp', 'bent', 'on', 'killing', 'the', 'teenagers', 'responsible', 'for', 'his', 'disfigurement.', 'BrianMatthews', 'LeahAyres', 'BrianBacker', 'LarryJoshua', 'TonyMaylam']"
338,tt1139797,Let the Right One In,"['Oskar,', 'an', 'overlooked', 'and', 'bullied', 'boy,', 'finds', 'love', 'and', 'revenge', 'through', 'Eli,', 'a', 'beautiful', 'but', 'peculiar', 'girl.', 'KåreHedebrant', 'LinaLeandersson', 'PerRagnar', 'HenrikDahl', 'TomasAlfredson']"
340,tt8296030,You Won't Be Alone,"['In', 'an', 'isolated', 'mountain', 'village', 'in', '19th', 'century', 'Macedonia,', 'a', 'young', 'girl', 'is', 'kidnapped', 'and', 'then', 'transformed', 'into', 'a', 'witch', 'by', 'an', 'ancient', 'spirit.', 'NoomiRapace', 'AliceEnglert', 'AnamariaMarinca', 'CarlotoCotta', 'GoranStolevski']"
342,tt0099871,Jacob's Ladder,"['Mourning', 'his', 'dead', 'child,', 'a', 'haunted', 'Vietnam', 'War', 'veteran', 'attempts', 'to', 'uncover', 'his', 'past', 'while', 'suffering', 'from', 'a', 'severe', 'case', 'of', 'dissociation.', 'To', 'do', 'so,', 'he', 'must', 'decipher', 'reality', 'and', 'life', 'from', 'his', 'own', 'dreams,', 'delusions,', 'and', 'perceptions', 'of', 'death.', 'TimRobbins', 'ElizabethPeña', 'DannyAiello', 'MattCraven', 'AdrianLyne']"
343,tt9907782,The Cursed,"['In', 'rural', '19th-century', 'France,', 'a', 'mysterious,', 'possibly', 'supernatural', 'menace', 'threatens', 'a', 'small', 'village.', 'John', 'McBride,', 'a', 'pathologist,', 'comes', 'to', 'town', 'to', 'investigate', 'the', 'danger', '-', 'and', 'exorcise', 'some', 'of', 'his', 'own', 'demons', 'in', 'the', 'process.', 'BoydHolbrook', 'KellyReilly', 'AlistairPetrie', 'RoxaneDuran', 'SeanEllis']"
344,tt5308322,Happy Death Day,"['A', 'college', 'student', 'must', 'relive', 'the', 'day', 'of', 'her', 'murder', 'over', 'and', 'over', 'again,', 'in', 'a', 'loop', 'that', 'will', 'end', 'only', 'when', 'she', 'discovers', 'her', ""killer's"", 'identity.', 'JessicaRothe', 'IsraelBroussard', 'RubyModine', 'CharlesAitken', 'ChristopherLandon']"
347,tt1675192,Take Shelter,"['Plagued', 'by', 'a', 'series', 'of', 'apocalyptic', 'visions,', 'a', 'young', 'husband', 'and', 'father', 'questions', 'whether', 'to', 'shelter', 'his', 'family', 'from', 'a', 'coming', 'storm,', 'or', 'from', 'himself.', 'MichaelShannon', 'JessicaChastain', 'SheaWhigham', 'TovaStewart', 'JeffNichols']"
348,tt10530176,The Call,"['Two', 'people', 'live', 'in', 'different', 'times.', 'Seo-Yeon', 'lives', 'in', 'the', 'present', 'and', 'Young-Sook', 'lives', 'in', 'the', 'past.', 'One', 'phone', 'call', 'connects', 'the', 'two,', 'and', 'their', 'lives', 'are', 'changed', 'irrevocably.', 'ParkShin-Hye', 'JeonJong-seo', 'KimSung-ryung', 'LeeEl', 'Chung-HyunLee']"
349,tt0389722,30 Days of Night,"['After', 'an', 'Alaskan', 'town', 'is', 'plunged', 'into', 'darkness', 'for', 'a', 'month,', 'it', 'is', 'attacked', 'by', 'a', 'bloodthirsty', 'gang', 'of', 'vampires.', 'JoshHartnett', 'MelissaGeorge', 'DannyHuston', 'BenFoster', 'DavidSlade']"
350,tt0056687,What Ever Happened to Baby Jane?,"['A', 'former', 'child', 'star', 'torments', 'her', 'paraplegic', 'sister', 'in', 'their', 'decaying', 'Hollywood', 'mansion.', 'BetteDavis', 'JoanCrawford', 'VictorBuono', 'WesleyAddy', 'RobertAldrich']"
351,tt0123755,Cube,"['Six', 'complete', 'strangers', 'with', 'widely', 'varying', 'personalities', 'are', 'involuntarily', 'placed', 'in', 'an', 'endless', 'maze', 'containing', 'deadly', 'traps.', 'NicoledeBoer', 'MauriceDeanWint', 'DavidHewlett', 'AndrewMiller', 'VincenzoNatali']"
353,tt7772580,The Perfection,"['When', 'troubled', 'musical', 'prodigy', 'Charlotte', 'seeks', 'out', 'Elizabeth,', 'the', 'new', 'star', 'pupil', 'of', 'her', 'former', 'school,', 'the', 'encounter', 'sends', 'both', 'musicians', 'down', 'a', 'sinister', 'path', 'with', 'shocking', 'consequences.', 'MarieMaskell', 'AllisonWilliams', 'ChristinaJastrzembska', 'GlynisDavies', 'RichardShepard']"
355,tt0104070,Death Becomes Her,"['When', 'a', 'fading', 'actress', 'learns', 'of', 'an', 'immortality', 'treatment,', 'she', 'sees', 'it', 'as', 'a', 'way', 'to', 'outdo', 'her', 'long-time', 'rival.', 'MerylStreep', 'BruceWillis', 'GoldieHawn', 'IsabellaRossellini', 'RobertZemeckis']"
357,tt11703050,The House,"['Across', 'different', 'eras,', 'a', 'poor', 'family,', 'an', 'anxious', 'developer', 'and', 'a', 'fed-up', 'landlady', 'become', 'tied', 'to', 'the', 'same', 'mysterious', 'house', 'in', 'this', 'animated', 'dark', 'comedy.', 'MiaGoth', 'MatthewGoode', 'ClaudieBlakley', 'EleanorDeSwaef-Roels', 'PalomaBaeza', 'EmmaDeSwaef', 'NikiLindrothvonBahr', 'MarcJamesRoels']"
358,tt0070917,The Wicker Man,"['A', 'puritan', 'Police', 'Sergeant', 'arrives', 'in', 'a', 'Scottish', 'island', 'village', 'in', 'search', 'of', 'a', 'missing', 'girl,', 'who', 'the', 'Pagan', 'locals', 'claim', 'never', 'existed.', 'EdwardWoodward', 'ChristopherLee', 'DianeCilento', 'BrittEkland', 'RobinHardy']"
359,tt1714915,Only Lovers Left Alive,"['A', 'depressed', 'musician', 'reunites', 'with', 'his', 'lover.', 'Though', 'their', 'romance,', 'which', 'has', 'already', 'endured', 'several', 'centuries,', 'is', 'disrupted', 'by', 'the', 'arrival', 'of', 'her', 'uncontrollable', 'younger', 'sister.', 'TildaSwinton', 'TomHiddleston', 'MiaWasikowska', 'JohnHurt', 'JimJarmusch']"
362,tt4052882,The Shallows,"['A', 'mere', '200', 'yards', 'from', 'shore,', 'surfer', 'Nancy', 'is', 'attacked', 'by', 'a', 'great', 'white', 'shark,', 'with', 'her', 'short', 'journey', 'to', 'safety', 'becoming', 'the', 'ultimate', 'contest', 'of', 'wills.', 'BlakeLively', 'ÓscarJaenada', 'AngeloJosueLozanoCorzo', 'JosephSalas', 'JaumeCollet-Serra']"
365,tt1853739,You're Next,"['When', 'the', 'Davison', 'family', 'comes', 'under', 'attack', 'during', 'their', 'wedding', 'anniversary', 'getaway,', 'the', 'gang', 'of', 'mysterious', 'killers', 'soon', 'learns', 'that', 'one', 'of', 'the', 'victims', 'harbors', 'a', 'secret', 'talent', 'for', 'fighting', 'back.', 'SharniVinson', 'JoeSwanberg', 'AJBowen', 'NicholasTucci', 'AdamWingard']"
366,tt3908142,The Love Witch,"['A', 'modern-day', 'witch', 'uses', 'spells', 'and', 'magic', 'to', 'get', 'men', 'to', 'fall', 'in', 'love', 'with', 'her,', 'with', 'deadly', 'consequences.', 'SamanthaRobinson', 'JeffreyVincentParise', 'LauraWaddell', 'GianKeys', 'AnnaBiller']"
367,tt6214928,1922,"['A', 'simple', 'yet', 'proud', 'farmer', 'in', 'the', 'year', '1922', 'conspires', 'to', 'murder', 'his', 'wife', 'for', 'financial', 'gain,', 'convincing', 'his', 'teenage', 'son', 'to', 'assist.', 'But', 'their', 'actions', 'have', 'unintended', 'consequences.', 'ThomasJane', 'MollyParker', 'DylanSchmid', 'KaitlynBernard', 'ZakHilditch']"
370,tt1428538,Hansel & Gretel: Witch Hunters,"['Brother/sister', 'duo', 'Hansel', 'and', 'Gretel', 'are', 'professional', 'witch-hunters', 'who', 'help', 'innocent', 'villagers.', 'One', 'day', 'they', 'stumble', 'upon', 'a', 'case', 'that', 'could', 'hold', 'the', 'key', 'to', 'their', 'past.', 'JeremyRenner', 'GemmaArterton', 'PeterStormare', 'FamkeJanssen', 'TommyWirkola']"
371,tt5181830,Wendell & Wild,"['Two', 'scheming', 'demon', 'brothers,', 'Wendell', 'and', 'Wild,', 'enlist', 'the', 'aid', 'of', '13-year-old', 'Kat', 'Elliot', 'to', 'summon', 'them', 'to', 'the', 'Land', 'of', 'the', 'Living.', 'LyricRoss', 'Keegan-MichaelKey', 'JordanPeele', 'AngelaBassett', 'HenrySelick']"
373,tt0462322,Grindhouse,"['Quentin', 'Tarantino', 'and', 'Robert', ""Rodriguez's"", 'homage', 'to', 'exploitation', 'double', 'features', 'in', 'the', ""'60s"", 'and', ""'70s"", 'with', 'two', 'back-to-back', 'cult', 'films', 'that', 'include', 'previews', 'of', 'coming', 'attractions', 'between', 'them.', 'KurtRussell', 'RoseMcGowan', 'DannyTrejo', 'ZoëBell', 'RobertRodriguez', 'EliRoth', 'QuentinTarantino', 'EdgarWright', 'RobZombie']"
374,tt0479528,Rogue,"['An', 'American', 'journalist', 'on', 'assignment', 'in', 'the', 'Australian', 'outback', 'encounters', 'a', 'man-eating', 'crocodile', 'while', 'trapped', 'on', 'a', 'rapidly', 'flooding', 'mud', 'island.', 'MichaelVartan', 'RadhaMitchell', 'SamWorthington', 'CarolineBrazier', 'GregMcLean']"
376,tt3387648,The Taking of Deborah Logan,"['An', 'elderly', 'woman', 'battling', ""Alzheimer's"", 'disease', 'agrees', 'to', 'let', 'a', 'film', 'crew', 'document', 'her', 'condition,', 'but', 'what', 'they', 'discover', 'is', 'something', 'far', 'more', 'sinister', 'going', 'on.', 'JillLarson', 'AnneRamsay', 'MichelleAng', 'BrettGentile', 'AdamRobitel']"
380,tt5073642,Color Out of Space,"['A', 'secluded', 'farm', 'is', 'struck', 'by', 'a', 'strange', 'meteorite', 'which', 'has', 'apocalyptic', 'consequences', 'for', 'the', 'family', 'living', 'there', 'and', 'possibly', 'the', 'world.', 'NicolasCage', 'JoelyRichardson', 'MadeleineArthur', 'ElliotKnight', 'RichardStanley']"
382,tt0013442,Nosferatu,"['Vampire', 'Count', 'Orlok', 'expresses', 'interest', 'in', 'a', 'new', 'residence', 'and', 'real', 'estate', 'agent', ""Hutter's"", 'wife.', 'MaxSchreck', 'AlexanderGranach', 'GustavvonWangenheim', 'GretaSchröder', 'F.W.Murnau']"
383,tt0085333,Christine,"['A', 'nerdish', 'boy', 'buys', 'a', 'strange', 'car', 'with', 'an', 'evil', 'mind', 'of', 'its', 'own', 'and', 'his', 'nature', 'starts', 'to', 'change', 'to', 'reflect', 'it.', 'KeithGordon', 'JohnStockwell', 'AlexandraPaul', 'RobertProsky', 'JohnCarpenter']"
387,tt0105665,Twin Peaks: Fire Walk with Me,"['Laura', ""Palmer's"", 'harrowing', 'final', 'days', 'are', 'chronicled', 'one', 'year', 'after', 'the', 'murder', 'of', 'Teresa', 'Banks,', 'a', 'resident', 'of', 'Twin', ""Peaks'"", 'neighboring', 'town.', 'SherylLee', 'RayWise', 'MädchenAmick', 'DanaAshbrook', 'DavidLynch']"
388,tt4786282,Lights Out,"['Rebecca', 'must', 'unlock', 'the', 'terror', 'behind', 'her', 'little', ""brother's"", 'experiences', 'that', 'once', 'tested', 'her', 'sanity,', 'bringing', 'her', 'face', 'to', 'face', 'with', 'a', 'supernatural', 'spirit', 'attached', 'to', 'their', 'mother.', 'TeresaPalmer', 'GabrielBateman', 'MariaBello', 'BillyBurke', 'DavidF.Sandberg']"
391,tt1228987,Let Me In,"['A', 'bullied', 'young', 'boy', 'befriends', 'a', 'young', 'female', 'vampire', 'who', 'lives', 'in', 'secrecy', 'with', 'her', 'guardian.', 'KodiSmit-McPhee', 'ChloëGraceMoretz', 'RichardJenkins', 'CaraBuono', 'MattReeves']"
393,tt1010271,The Poughkeepsie Tapes,"['In', 'an', 'abandoned', 'house', 'in', 'Poughkeepsie,', 'New', 'York', 'murder', 'investigators', 'uncover', 'hundreds', 'of', 'tapes', 'showing', 'decades', 'of', 'a', 'serial', ""killer's"", 'work.', 'StacyChbosky', 'BenMessmer', 'SamanthaRobson', 'IvarBrogger', 'JohnErickDowdle']"
395,tt0235198,Audition,"['A', 'widower', 'takes', 'an', 'offer', 'to', 'screen', 'girls', 'at', 'a', 'special', 'audition,', 'arranged', 'for', 'him', 'by', 'a', 'friend', 'to', 'find', 'him', 'a', 'new', 'wife.', 'The', 'one', 'he', 'fancies', 'is', 'not', 'who', 'she', 'appears', 'to', 'be', 'after', 'all.', 'RyoIshibashi', 'EihiShiina', 'TetsuSawaki', 'JunKunimura', 'TakashiMiike']"
396,tt1179904,Paranormal Activity,"['After', 'moving', 'into', 'a', 'suburban', 'home,', 'a', 'couple', 'becomes', 'increasingly', 'disturbed', 'by', 'a', 'nightly', 'demonic', 'presence.', 'KatieFeatherston', 'MicahSloat', 'MarkFredrichs', 'AmberArmstrong', 'OrenPeli']"
397,tt0905372,The Thing,"['At', 'an', 'Antarctica', 'research', 'site,', 'the', 'discovery', 'of', 'an', 'alien', 'craft', 'leads', 'to', 'a', 'confrontation', 'between', 'graduate', 'student', 'Kate', 'Lloyd', 'and', 'scientist', 'Dr.', 'Sander', 'Halvorson.', 'MaryElizabethWinstead', 'JoelEdgerton', 'UlrichThomsen', 'EricChristianOlsen', 'MatthijsvanHeijningenJr.']"
401,tt2388715,Oculus,"['A', 'woman', 'tries', 'to', 'exonerate', 'her', 'brother,', 'who', 'was', 'convicted', 'of', 'murder,', 'by', 'proving', 'that', 'the', 'crime', 'was', 'committed', 'by', 'a', 'supernatural', 'phenomenon.', 'KarenGillan', 'BrentonThwaites', 'KateeSackhoff', 'RoryCochrane', 'MikeFlanagan']"
403,tt3086442,Goodnight Mommy,"['Twin', 'boys', 'move', 'to', 'a', 'new', 'house', 'with', 'their', 'mother', 'after', 'she', 'has', 'face-changing', 'cosmetic', 'surgery,', 'but', 'under', 'the', 'bandages', 'is', 'someone', 'the', 'boys', ""don't"", 'recognize.', 'LukasSchwarz', 'EliasSchwarz', 'SusanneWuest', 'HansEscher', 'SeverinFiala', 'VeronikaFranz']"
404,tt1714208,The Woman,"['When', 'a', 'successful', 'country', 'lawyer', 'captures', 'and', 'attempts', 'to', '""civilize""', 'the', 'last', 'remaining', 'member', 'of', 'a', 'violent', 'clan', 'that', 'has', 'roamed', 'the', 'Northeast', 'coast', 'for', 'decades,', 'he', 'puts', 'the', 'lives', 'of', 'his', 'family', 'in', 'jeopardy.', 'PollyannaMcIntosh', 'BrandonGeraldFuller', 'LaurenAshleyCarter', 'ChrisKrzykowski', 'LuckyMcKee']"
405,tt7711170,Alone,"['A', 'recently', 'widowed', 'traveler', 'is', 'kidnapped', 'by', 'a', 'cold', 'blooded', 'killer,', 'only', 'to', 'escape', 'into', 'the', 'wilderness', 'where', 'she', 'is', 'forced', 'to', 'battle', 'against', 'the', 'elements', 'as', 'her', 'pursuer', 'closes', 'in', 'on', 'her.', 'JulesWillcox', 'MarcMenchaca', 'AnthonyHeald', 'JonathanRosenthal', 'JohnHyams']"
406,tt2428170,Creep,"['A', 'young', 'videographer', 'answers', 'an', 'online', 'ad', 'for', 'a', 'one-day', 'job', 'in', 'a', 'remote', 'town', 'to', 'record', 'the', 'last', 'messages', 'of', 'a', 'dying', 'man.', 'When', 'he', 'notices', 'the', ""man's"", 'odd', 'behavior,', 'he', 'starts', 'to', 'question', 'his', 'intentions.', 'KatieAselton', 'PatrickBrice', 'MarkDuplass', 'PatrickBrice']"
407,tt1127180,Drag Me to Hell,"['A', 'loan', 'officer', 'who', 'evicts', 'an', 'old', 'woman', 'from', 'her', 'home', 'finds', 'herself', 'the', 'recipient', 'of', 'a', 'supernatural', 'curse.', 'Desperate,', 'she', 'turns', 'to', 'a', 'seer', 'to', 'try', 'and', 'save', 'her', 'soul,', 'while', 'evil', 'forces', 'work', 'to', 'push', 'her', 'to', 'a', 'breaking', 'point.', 'AlisonLohman', 'JustinLong', 'RuthLivier', 'LornaRaver', 'SamRaimi']"
411,tt1188729,Pandorum,"['Two', 'crew', 'members', 'of', 'a', 'spaceship', 'wake', 'up', 'from', 'hypersleep', 'to', 'discover', 'that', 'all', 'their', 'colleagues', 'are', 'missing.', 'Despite', 'this,', 'it', 'appears', 'that', 'they', 'are', 'not', 'alone.', 'DennisQuaid', 'BenFoster', 'CamGigandet', 'AntjeTraue', 'ChristianAlvart']"
416,tt0116365,The Frighteners,"['After', 'a', 'tragic', 'car', 'accident', 'that', 'kills', 'his', 'wife,', 'a', 'man', 'discovers', 'he', 'can', 'communicate', 'with', 'the', 'dead,', 'and', 'he', 'uses', 'that', 'gift', 'to', 'con', 'people.', 'However,', 'when', 'a', 'demonic', 'spirit', 'appears,', 'he', 'may', 'be', 'the', 'only', 'one', 'who', 'can', 'stop', 'it', 'from', 'killing', 'the', 'living', 'and', 'the', 'dead.', 'MichaelJ.Fox', 'TriniAlvarado', 'PeterDobson', 'JohnAstin', 'PeterJackson']"
417,tt6195094,Incident in a Ghostland,"['A', 'mother', 'of', 'two', 'who', 'inherits', 'a', 'house', 'is', 'confronted', 'with', 'murderous', 'intruders', 'on', 'the', 'first', 'night', 'in', 'their', 'new', 'home', 'and', 'fights', 'for', 'her', ""daughters'"", 'lives.', 'Sixteen', 'years', 'later', 'when', 'the', 'daughters', 'reunite', 'at', 'the', 'house,', 'things', 'get', 'really', 'strange.', 'CrystalReed', 'MylèneFarmer', 'AnastasiaPhillips', 'EmiliaJones', 'PascalLaugier']"
418,tt3882082,The Boy,"['An', 'American', 'nanny', 'is', 'shocked', 'that', 'her', 'new', 'English', ""family's"", 'boy', 'is', 'actually', 'a', 'life-sized', 'doll.', 'After', 'she', 'violates', 'a', 'list', 'of', 'strict', 'rules,', 'disturbing', 'events', 'make', 'her', 'believe', 'that', 'the', 'doll', 'is', 'really', 'alive.', 'LaurenCohan', 'RupertEvans', 'JamesRussell', 'JimNorton', 'WilliamBrentBell']"
419,tt0795351,Case 39,"['A', 'social', 'worker', 'fights', 'to', 'save', 'a', 'girl', 'from', 'her', 'abusive', 'parents,', 'only', 'to', 'discover', 'that', 'the', 'situation', 'is', 'more', 'dangerous', 'than', 'she', 'ever', 'expected.', 'RenéeZellweger', 'IanMcShane', 'JodelleFerland', 'BradleyCooper', 'ChristianAlvart']"
421,tt0077745,Invasion of the Body Snatchers,"['When', 'strange', 'seeds', 'drift', 'to', 'earth', 'from', 'space,', 'mysterious', 'pods', 'begin', 'to', 'grow', 'and', 'invade', 'San', 'Francisco,', 'replicating', 'the', ""city's"", 'residents', 'one', 'body', 'at', 'a', 'time.', 'DonaldSutherland', 'BrookeAdams', 'JeffGoldblum', 'VeronicaCartwright', 'PhilipKaufman']"
422,tt0187738,Blade II,"['Blade', 'forms', 'an', 'uneasy', 'alliance', 'with', 'the', 'vampire', 'council', 'in', 'order', 'to', 'combat', 'the', 'Reapers,', 'who', 'are', 'feeding', 'on', 'vampires.', 'WesleySnipes', 'KrisKristofferson', 'RonPerlman', 'LeonorVarela', 'GuillermodelToro']"
424,tt6402468,Blood Red Sky,"['A', 'woman', 'with', 'a', 'mysterious', 'illness', 'is', 'forced', 'into', 'action', 'when', 'a', 'group', 'of', 'terrorists', 'attempt', 'to', 'hijack', 'a', 'transatlantic', 'overnight', 'flight.', 'PeriBaumeister', 'CarlAntonKoch', 'AlexanderScheer', 'KaisSetti', 'PeterThorwarth']"
425,tt1077368,Dark Shadows,"['An', 'imprisoned', 'vampire,', 'Barnabas', 'Collins,', 'is', 'set', 'free', 'and', 'returns', 'to', 'his', 'ancestral', 'home,', 'where', 'his', 'dysfunctional', 'descendants', 'are', 'in', 'need', 'of', 'his', 'protection.', 'JohnnyDepp', 'MichellePfeiffer', 'EvaGreen', 'HelenaBonhamCarter', 'TimBurton']"
427,tt4530422,Overlord,"['A', 'small', 'group', 'of', 'American', 'soldiers', 'find', 'horror', 'behind', 'enemy', 'lines', 'on', 'the', 'eve', 'of', 'D-Day.', 'JovanAdepo', 'WyattRussell', 'MathildeOllivier', 'PilouAsbæk', 'JuliusAvery']"
428,tt6246322,Don't Breathe 2,"['The', 'sequel', 'is', 'set', 'in', 'the', 'years', 'following', 'the', 'initial', 'deadly', 'home', 'invasion,', 'where', 'Norman', 'Nordstrom', 'lives', 'in', 'quiet', 'solace', 'until', 'his', 'past', 'sins', 'catch', 'up', 'to', 'him.', 'StephenLang', 'MadelynGrace', 'BrendanSextonIII', 'AdamYoung', 'RodoSayagues']"
430,tt1316536,The Loved Ones,"['When', 'Brent', 'turns', 'down', 'his', 'classmate', ""Lola's"", 'invitation', 'to', 'the', 'prom,', 'she', 'concocts', 'a', 'wildly', 'violent', 'plan', 'for', 'revenge.', 'XavierSamuel', 'RobinMcLeavy', 'JohnBrumpton', 'RichardWilson', 'SeanByrne']"
432,tt6566576,Fear Street: Part One - 1994,"['A', 'circle', 'of', 'teenage', 'friends', 'accidentally', 'encounter', 'the', 'ancient', 'evil', 'responsible', 'for', 'a', 'series', 'of', 'brutal', 'murders', 'that', 'have', 'plagued', 'their', 'town', 'for', 'over', '300', 'years.', 'Welcome', 'to', 'Shadyside.', 'KianaMadeira', 'OliviaScottWelch', 'BenjaminFloresJr.', 'JuliaRehwald', 'LeighJaniak']"
433,tt0120681,From Hell,"['In', 'Victorian-era', 'London,', 'a', 'troubled', 'clairvoyant', 'police', 'detective', 'investigates', 'the', 'murders', 'of', 'Jack', 'the', 'Ripper.', 'JohnnyDepp', 'HeatherGraham', 'IanHolm', 'RobbieColtrane', 'AlbertHughes', 'AllenHughes']"
434,tt0098084,Pet Sematary,"['After', 'tragedy', 'strikes,', 'a', 'grieving', 'father', 'discovers', 'an', 'ancient', 'burial', 'ground', 'behind', 'his', 'home', 'with', 'the', 'power', 'to', 'raise', 'the', 'dead.', 'DaleMidkiff', 'DeniseCrosby', 'FredGwynne', 'BradGreenquist', 'MaryLambert']"
436,tt4547056,The Girl with All the Gifts,"['A', 'scientist', 'and', 'a', 'teacher', 'living', 'in', 'a', 'dystopian', 'future', 'embark', 'on', 'a', 'journey', 'of', 'survival', 'with', 'a', 'special', 'young', 'girl', 'named', 'Melanie.', 'SenniaNanua', 'FisayoAkinade', 'DominiqueTipper', 'PaddyConsidine', 'ColmMcCarthy']"
439,tt0397101,The Skeleton Key,"['A', 'hospice', 'nurse', 'working', 'at', 'a', 'spooky', 'New', 'Orleans', 'plantation', 'home', 'finds', 'herself', 'entangled', 'in', 'a', 'mystery', 'involving', 'the', ""house's"", 'dark', 'past.', 'KateHudson', 'PeterSarsgaard', 'JoyBryant', 'GenaRowlands', 'IainSoftley']"
440,tt0103873,Braindead,"['A', 'young', ""man's"", 'mother', 'is', 'bitten', 'by', 'a', 'Sumatran', 'rat-monkey.', 'She', 'gets', 'sick', 'and', 'dies,', 'at', 'which', 'time', 'she', 'comes', 'back', 'to', 'life,', 'killing', 'and', 'eating', 'dogs,', 'nurses,', 'friends,', 'and', 'neighbors.', 'TimothyBalme', 'DianaPeñalver', 'ElizabethMoody', 'IanWatkin', 'PeterJackson']"
441,tt0092563,Angel Heart,"['A', 'private', 'investigator', 'is', 'hired', 'by', 'a', 'man', 'who', 'calls', 'himself', 'Louis', 'Cyphre', 'to', 'track', 'down', 'a', 'singer', 'named', 'Johnny', 'Favorite.', 'But', 'the', 'investigation', 'takes', 'an', 'unexpected', 'and', 'somber', 'turn.', 'MickeyRourke', 'RobertDeNiro', 'LisaBonet', 'CharlotteRampling', 'AlanParker']"
443,tt0138704,Pi,"['A', 'paranoid', 'mathematician', 'searches', 'for', 'a', 'key', 'number', 'that', 'will', 'unlock', 'the', 'universal', 'patterns', 'found', 'in', 'nature.', 'SeanGullette', 'MarkMargolis', 'BenShenkman', 'PamelaHart', 'DarrenAronofsky']"
446,tt5140878,Annabelle: Creation,"['Twelve', 'years', 'after', 'the', 'tragic', 'death', 'of', 'their', 'little', 'girl,', 'a', 'doll-maker', 'and', 'his', 'wife', 'welcome', 'a', 'nun', 'and', 'several', 'girls', 'from', 'a', 'shuttered', 'orphanage', 'into', 'their', 'home,', 'where', 'they', 'become', 'the', 'target', 'of', 'the', ""doll-maker's"", 'possessed', 'creation,', 'Annabelle.', 'AnthonyLaPaglia', 'SamaraLee', 'MirandaOtto', 'BradGreenquist', 'DavidF.Sandberg']"
447,tt9016974,Synchronic,"['Two', 'New', 'Orleans', ""paramedics'"", 'lives', 'are', 'ripped', 'apart', 'after', 'they', 'encounter', 'a', 'series', 'of', 'horrific', 'deaths', 'linked', 'to', 'a', 'designer', 'drug', 'with', 'bizarre,', 'otherworldly', 'effects.', 'AnthonyMackie', 'JamieDornan', 'KatieAselton', 'AllyIoannides', 'JustinBenson', 'AaronMoorhead']"
449,tt1772250,The Hidden Face,"['Shattered', 'by', 'the', 'unexpected', 'news', 'of', 'their', 'irreversible', 'break-up,', 'an', 'aspiring', 'orchestra', 'conductor', 'is', 'puzzled', 'by', 'his', ""girlfriend's"", 'mysterious', 'and', 'seemingly', 'inexplicable', 'case', 'of', 'disappearance.', 'But,', 'can', 'he', 'look', 'beyond', 'the', 'facts?', 'QuimGutiérrez', 'MartinaGarcía', 'MaríaSoledadRodríguez', 'JoseLuisGarcia', 'AndrésBaiz']"
450,tt0251736,House of 1000 Corpses,"['Two', 'young', 'couples', 'traveling', 'across', 'the', 'backwoods', 'of', 'Texas', 'searching', 'for', 'urban', 'legends', 'of', 'murder', 'end', 'up', 'as', 'prisoners', 'of', 'a', 'bizarre', 'and', 'sadistic', 'backwater', 'family', 'of', 'serial', 'killers.', 'SidHaig', 'KarenBlack', 'BillMoseley', 'SheriMoonZombie', 'RobZombie']"
454,tt1502407,Halloween,"['Laurie', 'Strode', 'confronts', 'her', 'long-time', 'foe,', 'Michael', 'Myers,', 'the', 'masked', 'figure', 'who', 'has', 'haunted', 'her', 'since', 'she', 'narrowly', 'escaped', 'his', 'killing', 'spree', 'on', 'Halloween', 'night', 'four', 'decades', 'ago.', 'JamieLeeCurtis', 'JudyGreer', 'AndiMatichak', 'JamesJudeCourtney', 'DavidGordonGreen']"
457,tt0076590,Rabid,"['A', 'young', 'woman', 'develops', 'a', 'taste', 'for', 'human', 'blood', 'after', 'experimental', 'plastic', 'surgery,', 'and', 'her', 'victims', 'turn', 'into', 'blood-thirsty', 'zombies,', 'leading', 'into', 'a', 'city-wide', 'epidemic.', 'MarilynChambers', 'FrankMoore', 'TerrySchonblum', 'JoeSilver', 'DavidCronenberg']"
458,tt7557108,Saint Maud,"['A', 'pious', 'nurse', 'becomes', 'dangerously', 'obsessed', 'with', 'saving', 'the', 'soul', 'of', 'her', 'dying', 'patient.', 'MorfyddClark', 'CaoilfhionnDunne', 'JenniferEhle', 'MarcusHutton', 'RoseGlass']"
